id,label,id_label,color
1246,MEA-BST Lhx6 Sp9 Gaba_2,1246 MEA-BST Lhx6 Sp9 Gaba_2,#ea2a9d
1247,MEA-BST Lhx6 Sp9 Gaba_2,1247 MEA-BST Lhx6 Sp9 Gaba_2,#7bf24f
1248,MEA-BST Lhx6 Sp9 Gaba_3,1248 MEA-BST Lhx6 Sp9 Gaba_3,#bdd10e
1249,MEA-BST Lhx6 Sp9 Gaba_3,1249 MEA-BST Lhx6 Sp9 Gaba_3,#f26dd0
1250,MEA-BST Lhx6 Sp9 Gaba_3,1250 MEA-BST Lhx6 Sp9 Gaba_3,#98f25c
1251,MEA-BST Lhx6 Sp9 Gaba_3,1251 MEA-BST Lhx6 Sp9 Gaba_3,#ea27b0
1252,MEA-BST Lhx6 Sp9 Gaba_3,1252 MEA-BST Lhx6 Sp9 Gaba_3,#1f15d8
1253,MEA-BST Lhx6 Sp9 Gaba_4,1253 MEA-BST Lhx6 Sp9 Gaba_4,#b2e062
1254,MEA-BST Lhx6 Sp9 Gaba_4,1254 MEA-BST Lhx6 Sp9 Gaba_4,#dbe54b
1255,MEA-BST Lhx6 Sp9 Gaba_4,1255 MEA-BST Lhx6 Sp9 Gaba_4,#ea3aad
1256,MEA-BST Lhx6 Sp9 Gaba_4,1256 MEA-BST Lhx6 Sp9 Gaba_4,#f4163b
1257,MEA-BST Lhx6 Sp9 Gaba_5,1257 MEA-BST Lhx6 Sp9 Gaba_5,#5661d8
1258,MEA-BST Lhx6 Sp9 Gaba_5,1258 MEA-BST Lhx6 Sp9 Gaba_5,#e2d23b
1259,MEA-BST Lhx6 Sp9 Gaba_5,1259 MEA-BST Lhx6 Sp9 Gaba_5,#06267f
1260,MEA-BST Lhx6 Sp9 Gaba_5,1260 MEA-BST Lhx6 Sp9 Gaba_5,#41b527
1261,MEA-BST Lhx6 Sp9 Gaba_6,1261 MEA-BST Lhx6 Sp9 Gaba_6,#4b64aa
1262,MEA-BST Lhx6 Sp9 Gaba_6,1262 MEA-BST Lhx6 Sp9 Gaba_6,#60ef34
1263,MEA-BST Lhx6 Sp9 Gaba_7,1263 MEA-BST Lhx6 Sp9 Gaba_7,#169b0a
1264,MEA-BST Lhx6 Sp9 Gaba_7,1264 MEA-BST Lhx6 Sp9 Gaba_7,#71fcc0
1265,MEA-BST Lhx6 Sp9 Gaba_7,1265 MEA-BST Lhx6 Sp9 Gaba_7,#1582a3
1266,MEA-BST Lhx6 Sp9 Gaba_7,1266 MEA-BST Lhx6 Sp9 Gaba_7,#f7a604
1267,MEA-BST Lhx6 Sp9 Gaba_7,1267 MEA-BST Lhx6 Sp9 Gaba_7,#f44216
1268,MEA-BST Lhx6 Sp9 Gaba_7,1268 MEA-BST Lhx6 Sp9 Gaba_7,#c15c3f
1269,MEA-BST Lhx6 Nr2e1 Gaba_1,1269 MEA-BST Lhx6 Nr2e1 Gaba_1,#eb6bff
1270,MEA-BST Lhx6 Nr2e1 Gaba_1,1270 MEA-BST Lhx6 Nr2e1 Gaba_1,#e03157
1271,MEA-BST Lhx6 Nr2e1 Gaba_1,1271 MEA-BST Lhx6 Nr2e1 Gaba_1,#e26d58
1272,MEA-BST Lhx6 Nr2e1 Gaba_1,1272 MEA-BST Lhx6 Nr2e1 Gaba_1,#1aa327
1273,MEA-BST Lhx6 Nr2e1 Gaba_2,1273 MEA-BST Lhx6 Nr2e1 Gaba_2,#c83ee8
1274,MEA-BST Lhx6 Nr2e1 Gaba_2,1274 MEA-BST Lhx6 Nr2e1 Gaba_2,#f74a6c
1275,MEA-BST Lhx6 Nr2e1 Gaba_2,1275 MEA-BST Lhx6 Nr2e1 Gaba_2,#3d0999
1276,MEA-BST Lhx6 Nr2e1 Gaba_2,1276 MEA-BST Lhx6 Nr2e1 Gaba_2,#c60981
1277,MEA-BST Lhx6 Nr2e1 Gaba_2,1277 MEA-BST Lhx6 Nr2e1 Gaba_2,#4ee8c4
1278,MEA-BST Lhx6 Nr2e1 Gaba_2,1278 MEA-BST Lhx6 Nr2e1 Gaba_2,#d52def
1279,MEA-BST Lhx6 Nr2e1 Gaba_2,1279 MEA-BST Lhx6 Nr2e1 Gaba_2,#432da8
1280,MEA-BST Lhx6 Nr2e1 Gaba_3,1280 MEA-BST Lhx6 Nr2e1 Gaba_3,#FF99FD
1281,MEA-BST Lhx6 Nfib Gaba_1,1281 MEA-BST Lhx6 Nfib Gaba_1,#CC1F25
1282,MEA-BST Lhx6 Nfib Gaba_1,1282 MEA-BST Lhx6 Nfib Gaba_1,#994D45
1283,MEA-BST Lhx6 Nfib Gaba_1,1283 MEA-BST Lhx6 Nfib Gaba_1,#CC1FBA
1284,MEA-BST Lhx6 Nfib Gaba_1,1284 MEA-BST Lhx6 Nfib Gaba_1,#9e41c6
1285,MEA-BST Lhx6 Nfib Gaba_1,1285 MEA-BST Lhx6 Nfib Gaba_1,#3c8c9e
1286,MEA-BST Lhx6 Nfib Gaba_1,1286 MEA-BST Lhx6 Nfib Gaba_1,#15d30e
1287,MEA-BST Lhx6 Nfib Gaba_1,1287 MEA-BST Lhx6 Nfib Gaba_1,#15587c
1288,MEA-BST Lhx6 Nfib Gaba_1,1288 MEA-BST Lhx6 Nfib Gaba_1,#dd7663
1289,MEA-BST Lhx6 Nfib Gaba_2,1289 MEA-BST Lhx6 Nfib Gaba_2,#8cfc50
1290,MEA-BST Lhx6 Nfib Gaba_2,1290 MEA-BST Lhx6 Nfib Gaba_2,#bf4741
1291,MEA-BST Lhx6 Nfib Gaba_2,1291 MEA-BST Lhx6 Nfib Gaba_2,#5f8e0c
1292,MEA-BST Lhx6 Nfib Gaba_2,1292 MEA-BST Lhx6 Nfib Gaba_2,#e8305e
1293,MEA-BST Lhx6 Nfib Gaba_2,1293 MEA-BST Lhx6 Nfib Gaba_2,#e26e66
1294,MEA-BST Lhx6 Nfib Gaba_2,1294 MEA-BST Lhx6 Nfib Gaba_2,#c211d6
1295,MEA-BST Lhx6 Nfib Gaba_2,1295 MEA-BST Lhx6 Nfib Gaba_2,#6cf7c4
1296,MEA-BST Lhx6 Nfib Gaba_3,1296 MEA-BST Lhx6 Nfib Gaba_3,#dd39c2
1297,MEA-BST Lhx6 Nfib Gaba_3,1297 MEA-BST Lhx6 Nfib Gaba_3,#efce62
1298,MEA-BST Lhx6 Nfib Gaba_3,1298 MEA-BST Lhx6 Nfib Gaba_3,#1be84e
1299,MEA-BST Lhx6 Nfib Gaba_3,1299 MEA-BST Lhx6 Nfib Gaba_3,#0eb5f7
1300,MEA-BST Lhx6 Nfib Gaba_3,1300 MEA-BST Lhx6 Nfib Gaba_3,#419104
1301,MEA-BST Lhx6 Nfib Gaba_4,1301 MEA-BST Lhx6 Nfib Gaba_4,#C626FF
1302,MEA-BST Lhx6 Nfib Gaba_4,1302 MEA-BST Lhx6 Nfib Gaba_4,#d33280
1303,MEA-BST Lhx6 Nfib Gaba_4,1303 MEA-BST Lhx6 Nfib Gaba_4,#f7476d
1304,MEA-BST Lhx6 Nfib Gaba_5,1304 MEA-BST Lhx6 Nfib Gaba_5,#4d3f9e
1305,MEA-BST Lhx6 Nfib Gaba_5,1305 MEA-BST Lhx6 Nfib Gaba_5,#d6bb24
1306,MEA-BST Lhx6 Nfib Gaba_5,1306 MEA-BST Lhx6 Nfib Gaba_5,#f4cc29
1307,MEA-BST Lhx6 Nfib Gaba_5,1307 MEA-BST Lhx6 Nfib Gaba_5,#720faf
1308,MEA-BST Lhx6 Nfib Gaba_5,1308 MEA-BST Lhx6 Nfib Gaba_5,#4efcc8
1309,MEA-BST Lhx6 Nfib Gaba_5,1309 MEA-BST Lhx6 Nfib Gaba_5,#2ecc4b
1310,MEA-BST Lhx6 Nfib Gaba_5,1310 MEA-BST Lhx6 Nfib Gaba_5,#c9260a
1311,MEA-BST Lhx6 Nfib Gaba_6,1311 MEA-BST Lhx6 Nfib Gaba_6,#3186c4
1312,MEA-BST Lhx6 Nfib Gaba_6,1312 MEA-BST Lhx6 Nfib Gaba_6,#ed7f63
1313,MEA-BST Lhx6 Nfib Gaba_6,1313 MEA-BST Lhx6 Nfib Gaba_6,#6d36af
1314,MEA-BST Lhx6 Nfib Gaba_6,1314 MEA-BST Lhx6 Nfib Gaba_6,#f28d65
1315,CEA-BST Gal Avp Gaba_1,1315 CEA-BST Gal Avp Gaba_1,#dd4b6b
1316,CEA-BST Gal Avp Gaba_1,1316 CEA-BST Gal Avp Gaba_1,#8d5bd8
1317,SI-MA-ACB Ebf1 Bnc2 Gaba_1,1317 SI-MA-ACB Ebf1 Bnc2 Gaba_1,#7060ff
1318,SI-MA-ACB Ebf1 Bnc2 Gaba_1,1318 SI-MA-ACB Ebf1 Bnc2 Gaba_1,#c91ecc
1319,SI-MA-ACB Ebf1 Bnc2 Gaba_1,1319 SI-MA-ACB Ebf1 Bnc2 Gaba_1,#5b6fd3
1320,SI-MA-ACB Ebf1 Bnc2 Gaba_2,1320 SI-MA-ACB Ebf1 Bnc2 Gaba_2,#019b3f
1321,SI-MA-ACB Ebf1 Bnc2 Gaba_2,1321 SI-MA-ACB Ebf1 Bnc2 Gaba_2,#3bf971
1322,SI-MA-ACB Ebf1 Bnc2 Gaba_2,1322 SI-MA-ACB Ebf1 Bnc2 Gaba_2,#b54029
1323,SI-MA-ACB Ebf1 Bnc2 Gaba_2,1323 SI-MA-ACB Ebf1 Bnc2 Gaba_2,#f95ce7
1324,SI-MA-ACB Ebf1 Bnc2 Gaba_3,1324 SI-MA-ACB Ebf1 Bnc2 Gaba_3,#35c66a
1325,SI-MA-ACB Ebf1 Bnc2 Gaba_3,1325 SI-MA-ACB Ebf1 Bnc2 Gaba_3,#4133a0
1326,SI-MA-ACB Ebf1 Bnc2 Gaba_3,1326 SI-MA-ACB Ebf1 Bnc2 Gaba_3,#9fe045
1327,CEA-BST Six3 Cyp26b1 Gaba_1,1327 CEA-BST Six3 Cyp26b1 Gaba_1,#054789
1328,CEA-BST Six3 Cyp26b1 Gaba_1,1328 CEA-BST Six3 Cyp26b1 Gaba_1,#4ca0b5
1329,CEA-BST Six3 Cyp26b1 Gaba_1,1329 CEA-BST Six3 Cyp26b1 Gaba_1,#ca4fd6
1330,CEA-BST Six3 Cyp26b1 Gaba_1,1330 CEA-BST Six3 Cyp26b1 Gaba_1,#ad4624
1331,CEA-BST Six3 Cyp26b1 Gaba_2,1331 CEA-BST Six3 Cyp26b1 Gaba_2,#e24ad1
1332,CEA-BST Six3 Cyp26b1 Gaba_2,1332 CEA-BST Six3 Cyp26b1 Gaba_2,#048e80
1333,CEA-BST Six3 Cyp26b1 Gaba_2,1333 CEA-BST Six3 Cyp26b1 Gaba_2,#c94d06
1334,CEA-BST Six3 Cyp26b1 Gaba_2,1334 CEA-BST Six3 Cyp26b1 Gaba_2,#4f379b
1335,CEA-BST Six3 Cyp26b1 Gaba_2,1335 CEA-BST Six3 Cyp26b1 Gaba_2,#8ae530
1336,CEA-BST Six3 Cyp26b1 Gaba_3,1336 CEA-BST Six3 Cyp26b1 Gaba_3,#dd4dc8
1337,CEA-BST Six3 Cyp26b1 Gaba_3,1337 CEA-BST Six3 Cyp26b1 Gaba_3,#02725a
1338,CEA-BST Six3 Cyp26b1 Gaba_3,1338 CEA-BST Six3 Cyp26b1 Gaba_3,#0c9607
1339,CEA-BST Six3 Cyp26b1 Gaba_3,1339 CEA-BST Six3 Cyp26b1 Gaba_3,#f26435
1340,CEA-BST Six3 Cyp26b1 Gaba_4,1340 CEA-BST Six3 Cyp26b1 Gaba_4,#bc9925
1341,CEA-BST Six3 Cyp26b1 Gaba_4,1341 CEA-BST Six3 Cyp26b1 Gaba_4,#6a0ca0
1342,CEA-BST Six3 Cyp26b1 Gaba_4,1342 CEA-BST Six3 Cyp26b1 Gaba_4,#e52075
1343,CEA-BST Six3 Cyp26b1 Gaba_4,1343 CEA-BST Six3 Cyp26b1 Gaba_4,#db6e4c
1344,CEA-BST Six3 Cyp26b1 Gaba_5,1344 CEA-BST Six3 Cyp26b1 Gaba_5,#1fb6d1
1345,CEA-BST Six3 Cyp26b1 Gaba_5,1345 CEA-BST Six3 Cyp26b1 Gaba_5,#11af4b
1346,CEA-BST Six3 Cyp26b1 Gaba_6,1346 CEA-BST Six3 Cyp26b1 Gaba_6,#f4fc14
1347,CEA-BST Six3 Cyp26b1 Gaba_6,1347 CEA-BST Six3 Cyp26b1 Gaba_6,#0eceae
1348,CEA-AAA-BST Six3 Sp9 Gaba_1,1348 CEA-AAA-BST Six3 Sp9 Gaba_1,#e5984b
1349,CEA-AAA-BST Six3 Sp9 Gaba_1,1349 CEA-AAA-BST Six3 Sp9 Gaba_1,#61d6f9
1350,CEA-AAA-BST Six3 Sp9 Gaba_1,1350 CEA-AAA-BST Six3 Sp9 Gaba_1,#a51504
1351,CEA-AAA-BST Six3 Sp9 Gaba_1,1351 CEA-AAA-BST Six3 Sp9 Gaba_1,#acd854
1352,CEA-AAA-BST Six3 Sp9 Gaba_1,1352 CEA-AAA-BST Six3 Sp9 Gaba_1,#f77918
1353,CEA-AAA-BST Six3 Sp9 Gaba_1,1353 CEA-AAA-BST Six3 Sp9 Gaba_1,#c94072
1354,CEA-AAA-BST Six3 Sp9 Gaba_2,1354 CEA-AAA-BST Six3 Sp9 Gaba_2,#0d2e99
1355,CEA-AAA-BST Six3 Sp9 Gaba_2,1355 CEA-AAA-BST Six3 Sp9 Gaba_2,#51bdd1
1356,CEA-AAA-BST Six3 Sp9 Gaba_2,1356 CEA-AAA-BST Six3 Sp9 Gaba_2,#06cc51
1357,CEA-AAA-BST Six3 Sp9 Gaba_2,1357 CEA-AAA-BST Six3 Sp9 Gaba_2,#6545d8
1358,CEA-AAA-BST Six3 Sp9 Gaba_2,1358 CEA-AAA-BST Six3 Sp9 Gaba_2,#1db2b7
1359,CEA-AAA-BST Six3 Sp9 Gaba_2,1359 CEA-AAA-BST Six3 Sp9 Gaba_2,#af1207
1360,CEA-AAA-BST Six3 Sp9 Gaba_3,1360 CEA-AAA-BST Six3 Sp9 Gaba_3,#d6117a
1361,CEA-AAA-BST Six3 Sp9 Gaba_3,1361 CEA-AAA-BST Six3 Sp9 Gaba_3,#2fed45
1362,CEA-AAA-BST Six3 Sp9 Gaba_3,1362 CEA-AAA-BST Six3 Sp9 Gaba_3,#2adadd
1363,CEA-AAA-BST Six3 Sp9 Gaba_4,1363 CEA-AAA-BST Six3 Sp9 Gaba_4,#6859cc
1364,CEA-AAA-BST Six3 Sp9 Gaba_4,1364 CEA-AAA-BST Six3 Sp9 Gaba_4,#f98831
1365,CEA-AAA-BST Six3 Sp9 Gaba_4,1365 CEA-AAA-BST Six3 Sp9 Gaba_4,#0e1c84
1366,CEA-AAA-BST Six3 Sp9 Gaba_4,1366 CEA-AAA-BST Six3 Sp9 Gaba_4,#5befea
1367,CEA-AAA-BST Six3 Sp9 Gaba_4,1367 CEA-AAA-BST Six3 Sp9 Gaba_4,#d8675d
1368,CEA-AAA-BST Six3 Sp9 Gaba_5,1368 CEA-AAA-BST Six3 Sp9 Gaba_5,#524ece
1369,CEA-AAA-BST Six3 Sp9 Gaba_6,1369 CEA-AAA-BST Six3 Sp9 Gaba_6,#139965
1370,CEA-AAA-BST Six3 Sp9 Gaba_7,1370 CEA-AAA-BST Six3 Sp9 Gaba_7,#a1ea48
1371,CEA-AAA-BST Six3 Sp9 Gaba_8,1371 CEA-AAA-BST Six3 Sp9 Gaba_8,#d83ab6
1372,CEA-AAA-BST Six3 Sp9 Gaba_8,1372 CEA-AAA-BST Six3 Sp9 Gaba_8,#d32674
1373,ACB-BST-FS D1 Gaba_1,1373 ACB-BST-FS D1 Gaba_1,#12a532
1374,ACB-BST-FS D1 Gaba_1,1374 ACB-BST-FS D1 Gaba_1,#b20c2d
1375,ACB-BST-FS D1 Gaba_1,1375 ACB-BST-FS D1 Gaba_1,#fc5fdf
1376,ACB-BST-FS D1 Gaba_2,1376 ACB-BST-FS D1 Gaba_2,#072070
1377,ACB-BST-FS D1 Gaba_2,1377 ACB-BST-FS D1 Gaba_2,#c919ff
1378,ACB-BST-FS D1 Gaba_2,1378 ACB-BST-FS D1 Gaba_2,#5aedcd
1379,ACB-BST-FS D1 Gaba_2,1379 ACB-BST-FS D1 Gaba_2,#daf94f
1380,ACB-BST-FS D1 Gaba_3,1380 ACB-BST-FS D1 Gaba_3,#BECC00
1381,ACB-BST-FS D1 Gaba_3,1381 ACB-BST-FS D1 Gaba_3,#1af49a
1382,ACB-BST-FS D1 Gaba_3,1382 ACB-BST-FS D1 Gaba_3,#db0f9e
1383,ACB-BST-FS D1 Gaba_3,1383 ACB-BST-FS D1 Gaba_3,#d6bc3e
1384,CEA-BST Ebf1 Pdyn Gaba_1,1384 CEA-BST Ebf1 Pdyn Gaba_1,#36b513
1385,CEA-BST Ebf1 Pdyn Gaba_1,1385 CEA-BST Ebf1 Pdyn Gaba_1,#f9dd39
1386,CEA-BST Ebf1 Pdyn Gaba_1,1386 CEA-BST Ebf1 Pdyn Gaba_1,#aa3e29
1387,CEA-BST Ebf1 Pdyn Gaba_2,1387 CEA-BST Ebf1 Pdyn Gaba_2,#3e30a8
1388,CEA-BST Ebf1 Pdyn Gaba_2,1388 CEA-BST Ebf1 Pdyn Gaba_2,#bbc444
1389,CEA-BST Ebf1 Pdyn Gaba_2,1389 CEA-BST Ebf1 Pdyn Gaba_2,#00c444
1390,CEA-BST Ebf1 Pdyn Gaba_3,1390 CEA-BST Ebf1 Pdyn Gaba_3,#65f722
1391,CEA-BST Ebf1 Pdyn Gaba_3,1391 CEA-BST Ebf1 Pdyn Gaba_3,#aa2c39
1392,CEA-BST Ebf1 Pdyn Gaba_3,1392 CEA-BST Ebf1 Pdyn Gaba_3,#027a68
1393,CEA-BST Ebf1 Pdyn Gaba_3,1393 CEA-BST Ebf1 Pdyn Gaba_3,#01ad4e
1394,CEA-BST Ebf1 Pdyn Gaba_3,1394 CEA-BST Ebf1 Pdyn Gaba_3,#d13325
1395,CEA-BST Ebf1 Pdyn Gaba_4,1395 CEA-BST Ebf1 Pdyn Gaba_4,#10b591
1396,CEA-BST Ebf1 Pdyn Gaba_4,1396 CEA-BST Ebf1 Pdyn Gaba_4,#58f45f
1397,CEA-BST Ebf1 Pdyn Gaba_4,1397 CEA-BST Ebf1 Pdyn Gaba_4,#5e1fa5
1398,CEA-BST Ebf1 Pdyn Gaba_5,1398 CEA-BST Ebf1 Pdyn Gaba_5,#eac869
1399,CEA-BST Ebf1 Pdyn Gaba_5,1399 CEA-BST Ebf1 Pdyn Gaba_5,#a2d13e
1400,CEA-BST Ebf1 Pdyn Gaba_5,1400 CEA-BST Ebf1 Pdyn Gaba_5,#006fef
1401,CEA-BST Ebf1 Pdyn Gaba_5,1401 CEA-BST Ebf1 Pdyn Gaba_5,#f2661a
1402,CEA-BST Ebf1 Pdyn Gaba_6,1402 CEA-BST Ebf1 Pdyn Gaba_6,#a23cea
1403,CEA-BST Ebf1 Pdyn Gaba_6,1403 CEA-BST Ebf1 Pdyn Gaba_6,#ba522c
1404,CEA-BST Ebf1 Pdyn Gaba_7,1404 CEA-BST Ebf1 Pdyn Gaba_7,#ea59dc
1405,CEA-BST Ebf1 Pdyn Gaba_8,1405 CEA-BST Ebf1 Pdyn Gaba_8,#d87652
1406,CEA-BST Ebf1 Pdyn Gaba_8,1406 CEA-BST Ebf1 Pdyn Gaba_8,#c6e050
1407,CEA-BST Rai14 Pdyn Crh Gaba_1,1407 CEA-BST Rai14 Pdyn Crh Gaba_1,#d657ed
1408,CEA-BST Rai14 Pdyn Crh Gaba_1,1408 CEA-BST Rai14 Pdyn Crh Gaba_1,#dbbf32
1409,CEA-BST Rai14 Pdyn Crh Gaba_2,1409 CEA-BST Rai14 Pdyn Crh Gaba_2,#cc4cef
1410,CEA-BST Rai14 Pdyn Crh Gaba_2,1410 CEA-BST Rai14 Pdyn Crh Gaba_2,#e83a54
1411,BST-SI-AAA Six3 Slc22a3 Gaba_1,1411 BST-SI-AAA Six3 Slc22a3 Gaba_1,#6149af
1412,BST-SI-AAA Six3 Slc22a3 Gaba_1,1412 BST-SI-AAA Six3 Slc22a3 Gaba_1,#ff1e2d
1413,BST-SI-AAA Six3 Slc22a3 Gaba_1,1413 BST-SI-AAA Six3 Slc22a3 Gaba_1,#176b75
1414,BST-SI-AAA Six3 Slc22a3 Gaba_2,1414 BST-SI-AAA Six3 Slc22a3 Gaba_2,#1b26f7
1415,BST-SI-AAA Six3 Slc22a3 Gaba_2,1415 BST-SI-AAA Six3 Slc22a3 Gaba_2,#51d197
1416,BST-SI-AAA Six3 Slc22a3 Gaba_2,1416 BST-SI-AAA Six3 Slc22a3 Gaba_2,#30c942
1417,BST-SI-AAA Six3 Slc22a3 Gaba_2,1417 BST-SI-AAA Six3 Slc22a3 Gaba_2,#8ce055
1418,SI-MPO-LPO Lhx8 Gaba_1,1418 SI-MPO-LPO Lhx8 Gaba_1,#52a7f2
1419,SI-MPO-LPO Lhx8 Gaba_1,1419 SI-MPO-LPO Lhx8 Gaba_1,#2dba1d
1420,SI-MPO-LPO Lhx8 Gaba_1,1420 SI-MPO-LPO Lhx8 Gaba_1,#e56950
1421,SI-MPO-LPO Lhx8 Gaba_1,1421 SI-MPO-LPO Lhx8 Gaba_1,#1471e2
1422,SI-MPO-LPO Lhx8 Gaba_1,1422 SI-MPO-LPO Lhx8 Gaba_1,#540f89
1423,SI-MPO-LPO Lhx8 Gaba_1,1423 SI-MPO-LPO Lhx8 Gaba_1,#169e82
1424,SI-MPO-LPO Lhx8 Gaba_1,1424 SI-MPO-LPO Lhx8 Gaba_1,#743aad
1425,SI-MPO-LPO Lhx8 Gaba_1,1425 SI-MPO-LPO Lhx8 Gaba_1,#322e96
1426,SI-MPO-LPO Lhx8 Gaba_1,1426 SI-MPO-LPO Lhx8 Gaba_1,#bdef34
1427,SI-MPO-LPO Lhx8 Gaba_1,1427 SI-MPO-LPO Lhx8 Gaba_1,#3474d3
1428,SI-MPO-LPO Lhx8 Gaba_1,1428 SI-MPO-LPO Lhx8 Gaba_1,#35dd8c
1429,SI-MPO-LPO Lhx8 Gaba_2,1429 SI-MPO-LPO Lhx8 Gaba_2,#10ed52
1430,SI-MPO-LPO Lhx8 Gaba_2,1430 SI-MPO-LPO Lhx8 Gaba_2,#575ce0
1431,SI-MPO-LPO Lhx8 Gaba_2,1431 SI-MPO-LPO Lhx8 Gaba_2,#eda565
1432,SI-MPO-LPO Lhx8 Gaba_2,1432 SI-MPO-LPO Lhx8 Gaba_2,#025c72
1433,SI-MPO-LPO Lhx8 Gaba_2,1433 SI-MPO-LPO Lhx8 Gaba_2,#db9432
1434,SI-MPO-LPO Lhx8 Gaba_2,1434 SI-MPO-LPO Lhx8 Gaba_2,#cc45d8
1435,SI-MPO-LPO Lhx8 Gaba_2,1435 SI-MPO-LPO Lhx8 Gaba_2,#4048b7
1436,SI-MPO-LPO Lhx8 Gaba_2,1436 SI-MPO-LPO Lhx8 Gaba_2,#16bfbc
1437,SI-MPO-LPO Lhx8 Gaba_2,1437 SI-MPO-LPO Lhx8 Gaba_2,#e04cc5
1438,SI-MPO-LPO Lhx8 Gaba_2,1438 SI-MPO-LPO Lhx8 Gaba_2,#f907a9
1439,SI-MPO-LPO Lhx8 Gaba_3,1439 SI-MPO-LPO Lhx8 Gaba_3,#6916ad
1440,SI-MPO-LPO Lhx8 Gaba_3,1440 SI-MPO-LPO Lhx8 Gaba_3,#71fcd9
1441,SI-MPO-LPO Lhx8 Gaba_3,1441 SI-MPO-LPO Lhx8 Gaba_3,#79c94a
1442,SI-MPO-LPO Lhx8 Gaba_3,1442 SI-MPO-LPO Lhx8 Gaba_3,#174c77
1443,SI-MPO-LPO Lhx8 Gaba_3,1443 SI-MPO-LPO Lhx8 Gaba_3,#055387
1444,SI-MPO-LPO Lhx8 Gaba_3,1444 SI-MPO-LPO Lhx8 Gaba_3,#9cd304
1445,SI-MPO-LPO Lhx8 Gaba_3,1445 SI-MPO-LPO Lhx8 Gaba_3,#bf01bc
1446,SI-MPO-LPO Lhx8 Gaba_4,1446 SI-MPO-LPO Lhx8 Gaba_4,#2dadc4
1447,SI-MPO-LPO Lhx8 Gaba_4,1447 SI-MPO-LPO Lhx8 Gaba_4,#c65d2f
1448,SI-MPO-LPO Lhx8 Gaba_4,1448 SI-MPO-LPO Lhx8 Gaba_4,#354da3
1449,SI-MPO-LPO Lhx8 Gaba_4,1449 SI-MPO-LPO Lhx8 Gaba_4,#e2ed47
1450,SI-MPO-LPO Lhx8 Gaba_4,1450 SI-MPO-LPO Lhx8 Gaba_4,#0a4a7f
1451,SI-MPO-LPO Lhx8 Gaba_5,1451 SI-MPO-LPO Lhx8 Gaba_5,#51bf33
1452,SI-MPO-LPO Lhx8 Gaba_5,1452 SI-MPO-LPO Lhx8 Gaba_5,#820123
1453,SI-MPO-LPO Lhx8 Gaba_5,1453 SI-MPO-LPO Lhx8 Gaba_5,#3e38b5
1454,SI-MPO-LPO Lhx8 Gaba_5,1454 SI-MPO-LPO Lhx8 Gaba_5,#63ffd8
1455,SI-MPO-LPO Lhx8 Gaba_5,1455 SI-MPO-LPO Lhx8 Gaba_5,#69f4c8
1456,SI-MPO-LPO Lhx8 Gaba_6,1456 SI-MPO-LPO Lhx8 Gaba_6,#78f20e
1457,MPO-ADP Lhx8 Gaba_1,1457 MPO-ADP Lhx8 Gaba_1,#39a316
1458,MPO-ADP Lhx8 Gaba_1,1458 MPO-ADP Lhx8 Gaba_1,#3335a0
1459,MPO-ADP Lhx8 Gaba_1,1459 MPO-ADP Lhx8 Gaba_1,#dcf91d
1460,MPO-ADP Lhx8 Gaba_2,1460 MPO-ADP Lhx8 Gaba_2,#522dd8
1461,MPO-ADP Lhx8 Gaba_2,1461 MPO-ADP Lhx8 Gaba_2,#53b5d1
1462,MPO-ADP Lhx8 Gaba_2,1462 MPO-ADP Lhx8 Gaba_2,#44edd3
1463,MPO-ADP Lhx8 Gaba_2,1463 MPO-ADP Lhx8 Gaba_2,#a50b2a
1464,MPO-ADP Lhx8 Gaba_2,1464 MPO-ADP Lhx8 Gaba_2,#7bd861
1465,MPO-ADP Lhx8 Gaba_2,1465 MPO-ADP Lhx8 Gaba_2,#ea1792
1466,MPO-ADP Lhx8 Gaba_3,1466 MPO-ADP Lhx8 Gaba_3,#62f7ef
1467,MPO-ADP Lhx8 Gaba_3,1467 MPO-ADP Lhx8 Gaba_3,#55e07a
1468,MPO-ADP Lhx8 Gaba_3,1468 MPO-ADP Lhx8 Gaba_3,#692ac1
1469,MPO-ADP Lhx8 Gaba_3,1469 MPO-ADP Lhx8 Gaba_3,#157ea8
1470,MPO-ADP Lhx8 Gaba_3,1470 MPO-ADP Lhx8 Gaba_3,#e3ed2a
1471,MPO-ADP Lhx8 Gaba_3,1471 MPO-ADP Lhx8 Gaba_3,#27db5d
1472,MPO-ADP Lhx8 Gaba_4,1472 MPO-ADP Lhx8 Gaba_4,#dd4f54
1473,MPO-ADP Lhx8 Gaba_4,1473 MPO-ADP Lhx8 Gaba_4,#f46eb1
1474,MPO-ADP Lhx8 Gaba_4,1474 MPO-ADP Lhx8 Gaba_4,#d6134a
1475,MPO-ADP Lhx8 Gaba_4,1475 MPO-ADP Lhx8 Gaba_4,#4e94b7
1476,MPO-ADP Lhx8 Gaba_4,1476 MPO-ADP Lhx8 Gaba_4,#f25cde
1477,MPO-ADP Lhx8 Gaba_4,1477 MPO-ADP Lhx8 Gaba_4,#1d55b7
1478,MPO-ADP Lhx8 Gaba_4,1478 MPO-ADP Lhx8 Gaba_4,#121699
1479,MPO-ADP Lhx8 Gaba_4,1479 MPO-ADP Lhx8 Gaba_4,#f409aa
